Frequency(Hz)	Channel 1(V)	
0.558594	0.000440691	
0.559082	0.00044442	
0.55957	0.000448044	
0.560059	0.000451559	
0.560547	0.000454963	
0.561035	0.000458251	
0.561523	0.00046142	
0.562012	0.000464467	
0.5625	0.000467388	
0.562988	0.00047018	
0.563477	0.000472841	
0.563965	0.000475368	
0.564453	0.000477758	
0.564941	0.000480008	
0.56543	0.000482117	
0.565918	0.000484082	
0.566406	0.000485901	
0.566895	0.000487572	
0.567383	0.000489094	
0.567871	0.000490464	
0.568359	0.000491681	
0.568848	0.000492743	
0.569336	0.00049365	
0.569824	0.000494401	
0.570313	0.000494993	
0.570801	0.000495427	
0.571289	0.000495701	
0.571777	0.000495814	
0.572266	0.000495767	
0.572754	0.000495559	
0.573242	0.000495189	
0.57373	0.000494658	
0.574219	0.000493965	
0.574707	0.00049311	
0.575195	0.000492095	
0.575684	0.000490918	
0.576172	0.000489581	
0.57666	0.000488084	
0.577148	0.000486428	
0.577637	0.000484615	
0.578125	0.000482644	
0.578613	0.000480518	
0.579102	0.000478237	
0.57959	0.000475804	
0.580078	0.000473219	
0.580566	0.000470485	
0.581055	0.000467604	
0.581543	0.000464578	
0.582031	0.000461409	
0.58252	0.0004581	
0.583008	0.000454653	
0.583496	0.000451072	
0.583984	0.000447358	
0.584473	0.000443517	
0.584961	0.00043955	
0.585449	0.000435462	
0.585938	0.000431257	
0.586426	0.000426939	
0.586914	0.000422512	
0.587402	0.00041798	
0.587891	0.000413349	
0.588379	0.000408625	
0.588867	0.000403811	
0.589355	0.000398914	
0.589844	0.00039394	
0.590332	0.000388896	
0.59082	0.000383788	
0.591309	0.000378624	
0.591797	0.00037341	
0.592285	0.000368155	
0.592773	0.000362866	
0.593262	0.000357554	
0.59375	0.000352227	
0.594238	0.000346895	
0.594727	0.000341568	
0.595215	0.000336257	
0.595703	0.000330973	
0.596191	0.000325728	
0.59668	0.000320535	
0.597168	0.000315407	
0.597656	0.000310358	
0.598145	0.000305402	
0.598633	0.000300554	
0.599121	0.000295829	
0.599609	0.000291244	
0.600098	0.000286815	
0.600586	0.000282559	
0.601074	0.000278493	
0.601563	0.000274636	
0.602051	0.000271004	
0.602539	0.000267615	
0.603027	0.000264487	
0.603516	0.000261637	
0.604004	0.00025908	
0.604492	0.000256833	
0.60498	0.000254909	
0.605469	0.000253321	
0.605957	0.000252082	
0.606445	0.0002512	
0.606934	0.000250683	
0.607422	0.000250537	
0.60791	0.000250764	
0.608398	0.000251365	
0.608887	0.000252339	
0.609375	0.000253682	
0.609863	0.000255388	
0.610352	0.000257449	
0.61084	0.000259856	
0.611328	0.000262596	
0.611816	0.000265656	
0.612305	0.000269022	
0.612793	0.00027268	
0.613281	0.000276613	
0.61377	0.000280804	
0.614258	0.000285237	
0.614746	0.000289895	
0.615234	0.00029476	
0.615723	0.000299817	
0.616211	0.000305048	
0.616699	0.000310437	
0.617188	0.000315968	
0.617676	0.000321625	
0.618164	0.000327394	
0.618652	0.00033326	
0.619141	0.00033921	
0.619629	0.000345229	
0.620117	0.000351305	
0.620605	0.000357426	
0.621094	0.00036358	
0.621582	0.000369755	
0.62207	0.00037594	
0.622559	0.000382126	
0.623047	0.000388302	
0.623535	0.000394458	
0.624023	0.000400587	
0.624512	0.000406678	
0.625	0.000412723	
0.625488	0.000418715	
0.625977	0.000424646	
0.626465	0.000430509	
0.626953	0.000436295	
0.627441	0.000442	
0.62793	0.000447615	
0.628418	0.000453136	
0.628906	0.000458555	
0.629395	0.000463868	
0.629883	0.000469069	
0.630371	0.000474152	
0.630859	0.000479112	
0.631348	0.000483945	
0.631836	0.000488645	
0.632324	0.000493209	
0.632813	0.000497632	
0.633301	0.000501911	
0.633789	0.00050604	
0.634277	0.000510016	
0.634766	0.000513836	
0.635254	0.000517496	
0.635742	0.000520993	
0.63623	0.000524324	
0.636719	0.000527486	
0.637207	0.000530476	
0.637695	0.000533291	
0.638184	0.000535929	
0.638672	0.000538388	
0.63916	0.000540665	
0.639648	0.000542759	
0.640137	0.000544666	
0.640625	0.000546386	
0.641113	0.000547917	
0.641602	0.000549258	
0.64209	0.000550406	
0.642578	0.000551362	
0.643066	0.000552123	
0.643555	0.000552689	
0.644043	0.000553059	
0.644531	0.000553233	
0.64502	0.000553209	
0.645508	0.000552988	
0.645996	0.000552569	
0.646484	0.000551953	
0.646973	0.000551139	
0.647461	0.000550128	
0.647949	0.00054892	
0.648438	0.000547515	
0.648926	0.000545914	
0.649414	0.000544119	
0.649902	0.00054213	
0.650391	0.000539948	
0.650879	0.000537575	
0.651367	0.000535012	
0.651855	0.000532261	
0.652344	0.000529323	
0.652832	0.000526201	
0.65332	0.000522897	
0.653809	0.000519413	
0.654297	0.000515753	
0.654785	0.000511917	
0.655273	0.000507911	
0.655762	0.000503736	
0.65625	0.000499397	
0.656738	0.000494896	
0.657227	0.000490238	
0.657715	0.000485427	
0.658203	0.000480468	
0.658691	0.000475364	
0.65918	0.000470121	
0.659668	0.000464743	
0.660156	0.000459238	
0.660645	0.000453609	
0.661133	0.000447864	
0.661621	0.000442009	
0.662109	0.00043605	
0.662598	0.000429996	
0.663086	0.000423853	
0.663574	0.000417631	
0.664063	0.000411337	
0.664551	0.000404981	
0.665039	0.000398572	
0.665527	0.000392121	
0.666016	0.000385639	
0.666504	0.000379136	
0.666992	0.000372627	
0.66748	0.000366122	
0.667969	0.000359636	
0.668457	0.000353184	
0.668945	0.000346781	
0.669434	0.000340444	
0.669922	0.000334188	
0.67041	0.000328033	
0.670898	0.000321998	
0.671387	0.000316103	
0.671875	0.000310368	
0.672363	0.000304816	
0.672852	0.000299469	
0.67334	0.000294351	
0.673828	0.000289486	
0.674316	0.000284898	
0.674805	0.000280612	
0.675293	0.000276653	
0.675781	0.000273044	
0.67627	0.000269811	
0.676758	0.000266974	
0.677246	0.000264556	
0.677734	0.000262574	
0.678223	0.000261046	
0.678711	0.000259986	
0.679199	0.000259404	
0.679688	0.000259308	
0.680176	0.000259701	
0.680664	0.000260585	
0.681152	0.000261955	
0.681641	0.000263805	
0.682129	0.000266124	
0.682617	0.0002689	
0.683105	0.000272116	
0.683594	0.000275754	
0.684082	0.000279795	
0.68457	0.000284216	
0.685059	0.000288996	
0.685547	0.000294111	
0.686035	0.000299538	
0.686523	0.000305253	
0.687012	0.000311232	
0.6875	0.000317453	
0.687988	0.000323893	
0.688477	0.00033053	
0.688965	0.000337343	
0.689453	0.000344312	
0.689941	0.000351417	
0.69043	0.000358639	
0.690918	0.000365961	
0.691406	0.000373365	
0.691895	0.000380836	
0.692383	0.000388358	
0.692871	0.000395916	
0.693359	0.000403497	
0.693848	0.000411087	
0.694336	0.000418673	
0.694824	0.000426244	
0.695313	0.000433787	
0.695801	0.000441293	
0.696289	0.00044875	
0.696777	0.00045615	
0.697266	0.000463481	
0.697754	0.000470736	
0.698242	0.000477906	
0.69873	0.000484981	
0.699219	0.000491955	
0.699707	0.00049882	
0.700195	0.000505568	
0.700684	0.000512193	
0.701172	0.000518688	
0.70166	0.000525045	
0.702148	0.00053126	
0.702637	0.000537327	
0.703125	0.000543238	
0.703613	0.00054899	
0.704102	0.000554577	
0.70459	0.000559993	
0.705078	0.000565235	
0.705566	0.000570297	
0.706055	0.000575174	
0.706543	0.000579864	
0.707031	0.000584361	
0.70752	0.000588661	
0.708008	0.000592762	
0.708496	0.000596659	
0.708984	0.00060035	
0.709473	0.00060383	
0.709961	0.000607097	
0.710449	0.000610148	
0.710938	0.00061298	
0.711426	0.000615592	
0.711914	0.000617979	
0.712402	0.000620141	
0.712891	0.000622075	
0.713379	0.000623779	
0.713867	0.000625252	
0.714355	0.000626492	
0.714844	0.000627497	
0.715332	0.000628266	
0.71582	0.000628798	
0.716309	0.000629092	
0.716797	0.000629148	
0.717285	0.000628964	
0.717773	0.000628541	
0.718262	0.000627877	
0.71875	0.000626972	
0.719238	0.000625828	
0.719727	0.000624443	
0.720215	0.000622818	
0.720703	0.000620954	
0.721191	0.000618851	
0.72168	0.00061651	
0.722168	0.000613931	
0.722656	0.000611117	
0.723145	0.000608069	
0.723633	0.000604787	
0.724121	0.000601274	
0.724609	0.000597532	
0.725098	0.000593562	
0.725586	0.000589367	
0.726074	0.000584949	
0.726563	0.000580311	
0.727051	0.000575456	
0.727539	0.000570387	
0.728027	0.000565106	
0.728516	0.000559618	
0.729004	0.000553927	
0.729492	0.000548035	
0.72998	0.000541948	
0.730469	0.00053567	
0.730957	0.000529206	
0.731445	0.00052256	
0.731934	0.000515738	
0.732422	0.000508746	
0.73291	0.00050159	
0.733398	0.000494276	
0.733887	0.00048681	
0.734375	0.000479201	
0.734863	0.000471455	
0.735352	0.00046358	
0.73584	0.000455586	
0.736328	0.000447481	
0.736816	0.000439274	
0.737305	0.000430977	
0.737793	0.0004226	
0.738281	0.000414155	
0.73877	0.000405655	
0.739258	0.000397112	
0.739746	0.000388542	
0.740234	0.00037996	
0.740723	0.000371383	
0.741211	0.000362829	
0.741699	0.000354316	
0.742188	0.000345867	
0.742676	0.000337503	
0.743164	0.000329248	
0.743652	0.00032113	
0.744141	0.000313175	
0.744629	0.000305414	
0.745117	0.00029788	
0.745605	0.000290606	
0.746094	0.000283629	
0.746582	0.000276988	
0.74707	0.000270723	
0.747559	0.000264876	
0.748047	0.000259488	
0.748535	0.000254603	
0.749023	0.000250262	
0.749512	0.000246506	
0.75	0.000243373	
0.750488	0.000240896	
0.750977	0.000239104	
0.751465	0.00023802	
0.751953	0.000237659	
0.752441	0.00023803	
0.75293	0.000239132	
0.753418	0.000240956	
0.753906	0.000243487	
0.754395	0.000246703	
0.754883	0.000250576	
0.755371	0.000255071	
0.755859	0.000260153	
0.756348	0.000265782	
0.756836	0.000271918	
0.757324	0.000278519	
0.757813	0.000285546	
0.758301	0.000292957	
0.758789	0.000300715	
0.759277	0.000308783	
0.759766	0.000317125	
0.760254	0.000325708	
0.760742	0.000334502	
0.76123	0.000343477	
0.761719	0.000352605	
0.762207	0.000361862	
0.762695	0.000371223	
0.763184	0.000380666	
0.763672	0.00039017	
0.76416	0.000399716	
0.764648	0.000409286	
0.765137	0.000418863	
0.765625	0.000428431	
0.766113	0.000437975	
0.766602	0.00044748	
0.76709	0.000456935	
0.767578	0.000466325	
0.768066	0.000475639	
0.768555	0.000484866	
0.769043	0.000493996	
0.769531	0.000503018	
0.77002	0.000511922	
0.770508	0.000520699	
0.770996	0.000529341	
0.771484	0.000537839	
0.771973	0.000546185	
0.772461	0.000554372	
0.772949	0.000562392	
0.773438	0.000570237	
0.773926	0.000577902	
0.774414	0.000585379	
0.774902	0.000592663	
0.775391	0.000599748	
0.775879	0.000606627	
0.776367	0.000613295	
0.776855	0.000619747	
0.777344	0.000625978	
0.777832	0.000631983	
0.77832	0.000637757	
0.778809	0.000643296	
0.779297	0.000648595	
0.779785	0.000653651	
0.780273	0.000658459	
0.780762	0.000663016	
0.78125	0.000667319	
0.781738	0.000671363	
0.782227	0.000675146	
0.782715	0.000678664	
0.783203	0.000681915	
0.783691	0.000684897	
0.78418	0.000687606	
0.784668	0.00069004	
0.785156	0.000692198	
0.785645	0.000694077	
0.786133	0.000695676	
0.786621	0.000696992	
0.787109	0.000698025	
0.787598	0.000698773	
0.788086	0.000699235	
0.788574	0.00069941	
0.789063	0.000699297	
0.789551	0.000698896	
0.790039	0.000698207	
0.790527	0.000697228	
0.791016	0.000695961	
0.791504	0.000694405	
0.791992	0.00069256	
0.79248	0.000690427	
0.792969	0.000688007	
0.793457	0.000685301	
0.793945	0.000682309	
0.794434	0.000679033	
0.794922	0.000675474	
0.79541	0.000671633	
0.795898	0.000667514	
0.796387	0.000663117	
0.796875	0.000658445	
0.797363	0.0006535	
0.797852	0.000648286	
0.79834	0.000642804	
0.798828	0.000637058	
0.799316	0.000631051	
0.799805	0.000624788	
0.800293	0.00061827	
0.800781	0.000611504	
0.80127	0.000604492	
0.801758	0.00059724	
0.802246	0.000589752	
0.802734	0.000582035	
0.803223	0.000574092	
0.803711	0.00056593	
0.804199	0.000557555	
0.804688	0.000548974	
0.805176	0.000540194	
0.805664	0.000531222	
0.806152	0.000522065	
0.806641	0.000512733	
0.807129	0.000503234	
0.807617	0.000493578	
0.808105	0.000483774	
0.808594	0.000473834	
0.809082	0.000463769	
0.80957	0.000453591	
0.810059	0.000443314	
0.810547	0.000432953	
0.811035	0.000422523	
0.811523	0.00041204	
0.812012	0.000401523	
0.8125	0.000390993	
0.812988	0.00038047	
0.813477	0.000369979	
0.813965	0.000359545	
0.814453	0.000349197	
0.814941	0.000338966	
0.81543	0.000328887	
0.815918	0.000318997	
0.816406	0.000309338	
0.816895	0.000299955	
0.817383	0.000290898	
0.817871	0.00028222	
0.818359	0.000273979	
0.818848	0.000266237	
0.819336	0.00025906	
0.819824	0.000252515	
0.820313	0.000246671	
0.820801	0.000241598	
0.821289	0.000237359	
0.821777	0.000234016	
0.822266	0.00023162	
0.822754	0.000230213	
0.823242	0.000229823	
0.82373	0.000230462	
0.824219	0.000232127	
0.824707	0.000234802	
0.825195	0.000238454	
0.825684	0.00024304	
0.826172	0.000248506	
0.82666	0.000254793	
0.827148	0.000261836	
0.827637	0.000269571	
0.828125	0.000277931	
0.828613	0.000286854	
0.829102	0.000296278	
0.82959	0.000306146	
0.830078	0.000316404	
0.830566	0.000327002	
0.831055	0.000337894	
0.831543	0.000349039	
0.832031	0.000360397	
0.83252	0.000371932	
0.833008	0.000383614	
0.833496	0.000395411	
0.833984	0.000407297	
0.834473	0.000419245	
0.834961	0.000431234	
0.835449	0.000443242	
0.835938	0.000455248	
0.836426	0.000467235	
0.836914	0.000479184	
0.837402	0.000491081	
0.837891	0.000502909	
0.838379	0.000514655	
0.838867	0.000526305	
0.839355	0.000537847	
0.839844	0.000549268	
0.840332	0.000560557	
0.84082	0.000571704	
0.841309	0.000582697	
0.841797	0.000593527	
0.842285	0.000604185	
0.842773	0.000614661	
0.843262	0.000624947	
0.84375	0.000635034	
0.844238	0.000644915	
0.844727	0.000654581	
0.845215	0.000664025	
0.845703	0.000673241	
0.846191	0.00068222	
0.84668	0.000690957	
0.847168	0.000699445	
0.847656	0.000707678	
0.848145	0.000715649	
0.848633	0.000723354	
0.849121	0.000730787	
0.849609	0.000737941	
0.850098	0.000744814	
0.850586	0.000751398	
0.851074	0.00075769	
0.851563	0.000763685	
0.852051	0.000769379	
0.852539	0.000774768	
0.853027	0.000779848	
0.853516	0.000784614	
0.854004	0.000789065	
0.854492	0.000793195	
0.85498	0.000797002	
0.855469	0.000800484	
0.855957	0.000803637	
0.856445	0.000806458	
0.856934	0.000808946	
0.857422	0.000811098	
0.85791	0.000812911	
0.858398	0.000814385	
0.858887	0.000815518	
0.859375	0.000816307	
0.859863	0.000816752	
0.860352	0.000816852	
0.86084	0.000816605	
0.861328	0.000816012	
0.861816	0.000815071	
0.862305	0.000813783	
0.862793	0.000812146	
0.863281	0.000810162	
0.86377	0.00080783	
0.864258	0.000805152	
0.864746	0.000802127	
0.865234	0.000798756	
0.865723	0.000795042	
0.866211	0.000790984	
0.866699	0.000786585	
0.867188	0.000781846	
0.867676	0.00077677	
0.868164	0.000771357	
0.868652	0.000765612	
0.869141	0.000759536	
0.869629	0.000753132	
0.870117	0.000746404	
0.870605	0.000739354	
0.871094	0.000731986	
0.871582	0.000724305	
0.87207	0.000716314	
0.872559	0.000708017	
0.873047	0.000699419	
0.873535	0.000690526	
0.874023	0.000681341	
0.874512	0.000671872	
0.875	0.000662123	
0.875488	0.000652101	
0.875977	0.000641813	
0.876465	0.000631265	
0.876953	0.000620464	
0.877441	0.00060942	
0.87793	0.000598139	
0.878418	0.000586631	
0.878906	0.000574905	
0.879395	0.000562972	
0.879883	0.000550841	
0.880371	0.000538524	
0.880859	0.000526034	
0.881348	0.000513383	
0.881836	0.000500586	
0.882324	0.000487658	
0.882813	0.000474616	
0.883301	0.000461478	
0.883789	0.000448263	
0.884277	0.000434993	
0.884766	0.000421693	
0.885254	0.000408389	
0.885742	0.000395109	
0.88623	0.000381887	
0.886719	0.000368759	
0.887207	0.000355766	
0.887695	0.000342954	
0.888184	0.000330374	
0.888672	0.000318085	
0.88916	0.000306152	
0.889648	0.000294649	
0.890137	0.000283656	
0.890625	0.000273267	
0.891113	0.000263579	
0.891602	0.0002547	
0.89209	0.000246745	
0.892578	0.000239829	
0.893066	0.000234068	
0.893555	0.00022957	
0.894043	0.000226429	
0.894531	0.000224719	
0.89502	0.000224485	
0.895508	0.000225744	
0.895996	0.00022848	
0.896484	0.000232645	
0.896973	0.000238168	
0.897461	0.000244957	
0.897949	0.000252909	
0.898438	0.000261912	
0.898926	0.000271855	
0.899414	0.000282632	
0.899902	0.000294139	
0.900391	0.000306283	
0.900879	0.000318977	
0.901367	0.000332144	
0.901855	0.000345714	
0.902344	0.000359624	
0.902832	0.000373818	
0.90332	0.000388246	
0.903809	0.000402864	
0.904297	0.000417631	
0.904785	0.000432512	
0.905273	0.000447475	
0.905762	0.000462489	
0.90625	0.000477528	
0.906738	0.000492566	
0.907227	0.000507583	
0.907715	0.000522556	
0.908203	0.000537467	
0.908691	0.000552298	
0.90918	0.000567031	
0.909668	0.00058165	
0.910156	0.000596142	
0.910645	0.000610492	
0.911133	0.000624686	
0.911621	0.000638713	
0.912109	0.000652559	
0.912598	0.000666214	
0.913086	0.000679666	
0.913574	0.000692904	
0.914063	0.00070592	
0.914551	0.000718702	
0.915039	0.000731241	
0.915527	0.000743529	
0.916016	0.000755556	
0.916504	0.000767314	
0.916992	0.000778795	
0.91748	0.000789991	
0.917969	0.000800895	
0.918457	0.000811498	
0.918945	0.000821794	
0.919434	0.000831777	
0.919922	0.000841438	
0.92041	0.000850772	
0.920898	0.000859773	
0.921387	0.000868434	
0.921875	0.00087675	
0.922363	0.000884716	
0.922852	0.000892325	
0.92334	0.000899573	
0.923828	0.000906455	
0.924316	0.000912966	
0.924805	0.000919102	
0.925293	0.000924858	
0.925781	0.000930231	
0.92627	0.000935216	
0.926758	0.000939809	
0.927246	0.000944008	
0.927734	0.000947809	
0.928223	0.000951209	
0.928711	0.000954206	
0.929199	0.000956795	
0.929688	0.000958976	
0.930176	0.000960746	
0.930664	0.000962103	
0.931152	0.000963045	
0.931641	0.000963571	
0.932129	0.000963679	
0.932617	0.000963369	
0.933105	0.000962639	
0.933594	0.000961488	
0.934082	0.000959917	
0.93457	0.000957925	
0.935059	0.000955512	
0.935547	0.000952678	
0.936035	0.000949423	
0.936523	0.000945749	
0.937012	0.000941656	
0.9375	0.000937146	
0.937988	0.000932219	
0.938477	0.000926878	
0.938965	0.000921124	
0.939453	0.000914959	
0.939941	0.000908386	
0.94043	0.000901407	
0.940918	0.000894024	
0.941406	0.000886242	
0.941895	0.000878063	
0.942383	0.000869491	
0.942871	0.00086053	
0.943359	0.000851183	
0.943848	0.000841456	
0.944336	0.000831353	
0.944824	0.000820878	
0.945313	0.000810038	
0.945801	0.000798837	
0.946289	0.000787281	
0.946777	0.000775378	
0.947266	0.000763132	
0.947754	0.000750552	
0.948242	0.000737644	
0.94873	0.000724416	
0.949219	0.000710876	
0.949707	0.000697033	
0.950195	0.000682896	
0.950684	0.000668475	
0.951172	0.000653779	
0.95166	0.00063882	
0.952148	0.00062361	
0.952637	0.000608159	
0.953125	0.000592483	
0.953613	0.000576594	
0.954102	0.000560509	
0.95459	0.000544244	
0.955078	0.000527817	
0.955566	0.000511248	
0.956055	0.000494559	
0.956543	0.000477773	
0.957031	0.000460919	
0.95752	0.000444024	
0.958008	0.000427124	
0.958496	0.000410257	
0.958984	0.000393466	
0.959473	0.000376801	
0.959961	0.000360319	
0.960449	0.000344088	
0.960938	0.000328186	
0.961426	0.000312703	
0.961914	0.000297744	
0.962402	0.000283434	
0.962891	0.000269916	
0.963379	0.000257352	
0.963867	0.000245926	
0.964355	0.000235841	
0.964844	0.000227309	
0.965332	0.000220541	
0.96582	0.000215731	
0.966309	0.000213038	
0.966797	0.000212562	
0.967285	0.000214336	
0.967773	0.000218315	
0.968262	0.000224393	
0.96875	0.000232407	
0.969238	0.000242166	
0.969727	0.000253465	
0.970215	0.000266102	
0.970703	0.000279886	
0.971191	0.000294644	
0.97168	0.000310223	
0.972168	0.000326489	
0.972656	0.000343326	
0.973145	0.000360636	
0.973633	0.000378331	
0.974121	0.000396338	
0.974609	0.000414594	
0.975098	0.000433041	
0.975586	0.000451633	
0.976074	0.000470326	
0.976563	0.000489081	
0.977051	0.000507866	
0.977539	0.000526649	
0.978027	0.000545403	
0.978516	0.000564103	
0.979004	0.000582725	
0.979492	0.000601248	
0.97998	0.000619653	
0.980469	0.000637921	
0.980957	0.000656034	
0.981445	0.000673976	
0.981934	0.000691731	
0.982422	0.000709285	
0.98291	0.000726624	
0.983398	0.000743734	
0.983887	0.000760602	
0.984375	0.000777216	
0.984863	0.000793564	
0.985352	0.000809634	
0.98584	0.000825416	
0.986328	0.000840898	
0.986816	0.00085607	
0.987305	0.000870922	
0.987793	0.000885444	
0.988281	0.000899627	
0.98877	0.000913461	
0.989258	0.000926938	
0.989746	0.000940049	
0.990234	0.000952785	
0.990723	0.000965138	
0.991211	0.000977101	
0.991699	0.000988665	
0.992188	0.000999824	
0.992676	0.00101057	
0.993164	0.00102089	
0.993652	0.00103079	
0.994141	0.00104026	
0.994629	0.00104929	
0.995117	0.00105787	
0.995605	0.001066	
0.996094	0.00107367	
0.996582	0.00108088	
0.99707	0.00108762	
0.997559	0.0010939	
0.998047	0.00109969	
0.998535	0.001105	
0.999023	0.00110983	
0.999512	0.00111417	
1	0.00111802	
1.00049	0.00112137	
1.00098	0.00112422	
1.00146	0.00112657	
1.00195	0.00112841	
1.00244	0.00112975	
1.00293	0.00113058	
1.00342	0.00113089	
1.00391	0.00113069	
1.00439	0.00112998	
1.00488	0.00112875	
1.00537	0.001127	
1.00586	0.00112474	
1.00635	0.00112196	
1.00684	0.00111866	
1.00732	0.00111484	
1.00781	0.00111051	
1.0083	0.00110566	
1.00879	0.00110029	
1.00928	0.0010944	
1.00977	0.00108801	
1.01025	0.0010811	
1.01074	0.00107368	
1.01123	0.00106575	
1.01172	0.00105732	
1.01221	0.00104839	
1.0127	0.00103896	
1.01318	0.00102903	
1.01367	0.00101861	
1.01416	0.0010077	
1.01465	0.000996306	
1.01514	0.000984433	
1.01563	0.000972086	
1.01611	0.00095927	
1.0166	0.000945989	
1.01709	0.000932251	
1.01758	0.00091806	
1.01807	0.000903424	
1.01855	0.000888348	
1.01904	0.000872842	
1.01953	0.000856911	
1.02002	0.000840564	
1.02051	0.00082381	
1.021	0.000806657	
1.02148	0.000789115	
1.02197	0.000771193	
1.02246	0.000752902	
1.02295	0.000734254	
1.02344	0.000715259	
1.02393	0.00069593	
1.02441	0.000676281	
1.0249	0.000656327	
1.02539	0.000636081	
1.02588	0.000615562	
1.02637	0.000594787	
1.02686	0.000573777	
1.02734	0.000552552	
1.02783	0.000531139	
1.02832	0.000509563	
1.02881	0.000487856	
1.0293	0.000466053	
1.02979	0.000444196	
1.03027	0.000422332	
1.03076	0.000400516	
1.03125	0.000378818	
1.03174	0.000357317	
1.03223	0.000336113	
1.03271	0.000315328	
1.0332	0.000295115	
1.03369	0.000275664	
1.03418	0.000257213	
1.03467	0.000240059	
1.03516	0.000224564	
1.03564	0.000211157	
1.03613	0.000200322	
1.03662	0.000192549	
1.03711	0.000188272	
1.0376	0.000187776	
1.03809	0.000191131	
1.03857	0.000198171	
1.03906	0.000208547	
1.03955	0.000221807	
1.04004	0.000237479	
1.04053	0.000255121	
1.04102	0.000274352	
1.0415	0.000294854	
1.04199	0.000316372	
1.04248	0.000338696	
1.04297	0.000361663	
1.04346	0.000385137	
1.04395	0.000409011	
1.04443	0.000433194	
1.04492	0.000457613	
1.04541	0.000482206	
1.0459	0.000506919	
1.04639	0.000531707	
1.04688	0.00055653	
1.04736	0.000581352	
1.04785	0.000606143	
1.04834	0.000630872	
1.04883	0.000655516	
1.04932	0.000680048	
1.0498	0.000704448	
1.05029	0.000728694	
1.05078	0.000752766	
1.05127	0.000776647	
1.05176	0.000800318	
1.05225	0.000823762	
1.05273	0.000846964	
1.05322	0.000869907	
1.05371	0.000892577	
1.0542	0.000914959	
1.05469	0.000937038	
1.05518	0.000958801	
1.05566	0.000980235	
1.05615	0.00100133	
1.05664	0.00102206	
1.05713	0.00104243	
1.05762	0.00106242	
1.05811	0.00108201	
1.05859	0.0011012	
1.05908	0.00111998	
1.05957	0.00113833	
1.06006	0.00115625	
1.06055	0.00117371	
1.06104	0.00119072	
1.06152	0.00120727	
1.06201	0.00122333	
1.0625	0.00123891	
1.06299	0.00125399	
1.06348	0.00126856	
1.06396	0.00128262	
1.06445	0.00129616	
1.06494	0.00130916	
1.06543	0.00132163	
1.06592	0.00133354	
1.06641	0.0013449	
1.06689	0.0013557	
1.06738	0.00136593	
1.06787	0.00137558	
1.06836	0.00138465	
1.06885	0.00139313	
1.06934	0.00140101	
1.06982	0.0014083	
1.07031	0.00141497	
1.0708	0.00142103	
1.07129	0.00142648	
1.07178	0.0014313	
1.07227	0.00143549	
1.07275	0.00143906	
1.07324	0.00144199	
1.07373	0.00144428	
1.07422	0.00144593	
1.07471	0.00144694	
1.0752	0.0014473	
1.07568	0.00144701	
1.07617	0.00144607	
1.07666	0.00144447	
1.07715	0.00144222	
1.07764	0.00143932	
1.07813	0.00143576	
1.07861	0.00143154	
1.0791	0.00142666	
1.07959	0.00142112	
1.08008	0.00141493	
1.08057	0.00140808	
1.08105	0.00140057	
1.08154	0.00139241	
1.08203	0.00138359	
1.08252	0.00137412	
1.08301	0.00136401	
1.0835	0.00135325	
1.08398	0.00134184	
1.08447	0.00132979	
1.08496	0.00131711	
1.08545	0.00130379	
1.08594	0.00128984	
1.08643	0.00127527	
1.08691	0.00126007	
1.0874	0.00124427	
1.08789	0.00122785	
1.08838	0.00121082	
1.08887	0.0011932	
1.08936	0.00117499	
1.08984	0.00115619	
1.09033	0.00113681	
1.09082	0.00111686	
1.09131	0.00109635	
1.0918	0.00107528	
1.09229	0.00105366	
1.09277	0.0010315	
1.09326	0.00100882	
1.09375	0.000985608	
1.09424	0.000961889	
1.09473	0.00093767	
1.09521	0.000912959	
1.0957	0.000887769	
1.09619	0.00086211	
1.09668	0.000835994	
1.09717	0.000809434	
1.09766	0.000782442	
1.09814	0.000755031	
1.09863	0.000727216	
1.09912	0.000699011	
1.09961	0.000670433	
1.1001	0.000641497	
1.10059	0.000612223	
1.10107	0.000582629	
1.10156	0.000552737	
1.10205	0.000522572	
1.10254	0.00049216	
1.10303	0.000461534	
1.10352	0.000430729	
1.104	0.000399792	
1.10449	0.000368778	
1.10498	0.000337759	
1.10547	0.000306834	
1.10596	0.000276135	
1.10645	0.000245857	
1.10693	0.000216294	
1.10742	0.000187907	
1.10791	0.000161452	
1.1084	0.000138186	
1.10889	0.000120128	
1.10938	0.000110018	
1.10986	0.000110194	
1.11035	0.000120708	
1.11084	0.000139307	
1.11133	0.000163296	
1.11182	0.000190679	
1.1123	0.000220208	
1.11279	0.000251132	
1.11328	0.000282989	
1.11377	0.000315485	
1.11426	0.000348427	
1.11475	0.000381677	
1.11523	0.000415137	
1.11572	0.000448733	
1.11621	0.000482406	
1.1167	0.000516109	
1.11719	0.000549801	
1.11768	0.000583448	
1.11816	0.00061702	
1.11865	0.000650489	
1.11914	0.00068383	
1.11963	0.00071702	
1.12012	0.000750036	
1.12061	0.000782857	
1.12109	0.000815465	
1.12158	0.000847838	
1.12207	0.000879958	
1.12256	0.000911808	
1.12305	0.000943369	
1.12354	0.000974624	
1.12402	0.00100556	
1.12451	0.00103615	
1.125	0.00106638	
1.12549	0.00109625	
1.12598	0.00112572	
1.12646	0.00115479	
1.12695	0.00118344	
1.12744	0.00121165	
